username;technique_name;total_time;left_button_presses;right_button_presses;time_per_object;left_hand_distances;right_hand_distances
artem;directions;148.2111;[55,0,0,0,0,0];[55,0,0,0,0,0];[27.32222,2.677776,2.311111,2.866669,3.244442,2.600002,2.355553,5.966667,47.8,2.833336,4.377777,4.844444,2.32222,2.699997,2.111115,2.188889,2.077782,1.877777,2.711105,2.44445,1.933327,14.43333,2.144455];[0.263965,1.621584,0.3886644,1.378738,1.225974,1.576478,1.147134,1.456329,1.612792,2.065802,0.2252163,0.5281857,0.913366,0.4792746,0.2475299,0.139951,0.06212527,0.1655999,0.3078673,0.1269453,0.09340913,0.1259349,0.1676578,0.2129433,0.1918654,0.05463467,0.06162645,0.1015208,0.1287365,0.04619956,1.093374,1.578196,1.700755,0.1920671,1.798769,0.184182,1.877738,1.614046,1.57969,1.9605,2.057616,2.049014,1.95201,1.92683,1.75194,1.762733,0.3836007,0.1499121,0.1903499,0.6820416,0.8080939,1.062547,1.539919,1.761602];[0.2304542,0.007747481,0.1500495,0.1717506,0.1248745,0.1856621,0.3244367,0.1816535,0.1654061,0.2482449,0.2593607,0.1965149,0.1713545,0.1156788,0.1380682,0.1205149,0.1133895,0.1667907,0.244158,0.09618437,0.07640593,0.1045245,0.1492818,0.2423565,0.1613926,0.4803565,0.4634998,0.4657616,0.3940502,0.4568649,0.4978409,0.6091009,0.2975438,0.2163999,0.2342228,0.2530054,0.2983736,0.3446423,0.1744239,0.1153197,0.2593186,0.3174102,0.3440375,0.1523397,0.1543763,0.2342902,0.2769423,0.2552931,0.3209165,0.3134992,0.448167,0.3844101,0.1928499,0.4097548,0.01738841]
