username;technique_name;total_time;left_button_presses;right_button_presses;time_per_object;left_hand_distances;right_hand_distances
ravi;shapes;174.4667;[34,0,0,0,0,0];[32,0,0,0,0,0];[8.3,16.71111,5.744444,15.4,6.711113,5.399998,4.522224,7.133335,5.199997,5.644447,15.26666,10.17778,4.877777,8.377777,4.055557,8.111107,4.288895,4.444443,12.17778,4.14444,5.544449,4.077774,3.933334];[1.821961,0.2859749,0.5696314,1.231399,1.262941,0.3880554,0.3025552,1.477556,1.335428,1.049257,1.243778,1.748628,1.905817,1.308235,0.6506492,0.1239276,1.186996,0.4411065,1.17545,1.339556,0.686179,1.173609,1.377243,1.638948,1.039244,1.495118,0.3299455,1.394968,1.10381,0.213019,0.9804651,1.292906,1.564401,1.295439];[1.102952,1.582193,1.519655,1.018549,1.354454,1.309315,1.358583,1.507238,2.246082,1.350019,2.087384,2.396317,1.401973,0.9084504,0.8916585,0.9317228,1.083438,0.7611095,1.842491,1.451501,1.02744,2.115126,1.177311,1.158524,2.296459,2.139766,1.662806,0.8539906,1.095582,0.9783397,0.9057144,1.13546]
