username;technique_name;total_time;left_button_presses;right_button_presses;time_per_object;left_hand_distances;right_hand_distances
ryan;shapes;96.41111;[28,0,0,0,0,0];[29,0,0,0,0,0];[7.488889,2.522222,3.111112,2.644444,2.71111,12.01111,3.522223,4.622223,3.844444,3.033333,3.066666,2.911114,5.32222,5.655556,2.888893,3.811111,4.399994,2.76667,2.611107,2.600006,2.41111,6.622223,3.133331];[1.050982,1.074037,0.9977155,0.9880913,1.067001,0.4327721,3.023879,1.429635,1.382,1.258253,1.322906,1.575443,1.329209,2.080444,1.853967,0.6426038,1.015153,1.364307,1.808763,2.225881,1.688327,1.405049,1.722511,1.333665,0.5474941,1.280288,1.479051,1.940527];[2.282796,1.709386,1.43544,1.572064,1.680351,1.490742,1.435556,1.424203,1.432039,3.015035,2.140167,2.217907,2.411656,1.297843,2.030379,2.560373,2.247064,2.222648,2.142141,2.995356,1.384497,1.3123,1.233099,1.259168,0.03144629,1.787374,2.148644,2.180737,1.25344]
