username;technique_name;total_time;left_button_presses;right_button_presses;time_per_object;left_hand_distances;right_hand_distances
raeyden;shapes;172.8556;[32,0,0,0,0,0];[31,0,0,0,0,0];[37.57778,3.722221,52.93334,4.91111,4.488892,2.699997,3.077782,2.41111,3,4.08889,3.399994,2.488892,3.811111,3.477783,2.955551,6,8.666672,3.411102,3.133331,3.811111,2.877777,3.266678,3.366669];[0.8216677,1.17295,1.212472,0.9900929,1.431289,1.066105,0.08853531,1.64729,1.173572,1.308677,1.159185,1.004342,1.061469,0.9928886,1.147071,1.158931,0.9998935,1.357086,1.17463,1.550298,1.248523,1.162988,0.9660303,0.1711944,0.8631725,1.296449,0.9636808,1.085841,1.499468,1.542359,1.08433,1.377336];[0.5186515,1.331881,1.63304,1.157366,1.020315,1.108688,1.046746,1.34259,1.110769,0.8620607,1.409744,0.6156325,0.9075251,1.416768,0.8730231,0.614511,1.607644,0.9128497,0.6648144,1.04343,0.9847133,1.203227,0.9098349,0.935191,1.067283,1.147326,1.780754,0.6787739,0.9791818,1.780761,1.109041]
