username;technique_name;total_time;left_button_presses;right_button_presses;time_per_object;left_hand_distances;right_hand_distances
jake;directions;132.3;[40,0,0,0,0,0];[36,0,0,0,0,0];[43.3,6.222225,3.955555,3.222221,3.166668,4.155556,3.388885,4.133339,4,5.244446,2.377777,4.255554,2.73333,2.788895,3.077774,2.388885,2.800003,5.011108,6.03334,2.922218,2.944443,9.466667,2.633339];[0.2606711,0.1894353,0.3159629,0.06188828,0.0745435,0.01400767,0.02258655,0.3561537,0.05341641,0.730317,0.1930964,0.7864978,0.8976238,0.8095843,0.8272923,1.473655,0.7968436,1.217611,0.9375776,0.3464271,0.9093701,0.7988539,0.9023815,0.7742673,0.9263837,0.9942343,0.7912563,1.032612,0.487848,0.8239586,0.1358466,1.029339,1.16334,0.9614621,0.2819057,0.2840775,0.3831088,1.079701,1.111785];[0.3619291,0.2148895,0.0347954,0.1245553,0.04979696,0.04799223,0.08894944,0.07627407,0.1594384,0.2985955,0.1497011,0.1044821,0.09128076,0.1530842,0.1060315,0.1224091,0.0616715,0.1613915,0.1292566,0.1413116,0.169411,0.1038132,0.1507371,0.1831742,0.2208997,0.1490872,0.3387753,0.3267701,0.2363263,0.1712927,0.05530041,0.1662209,0.08317153,0.2080506,0.165181,0.2498423]
