username;technique_name;total_time;left_button_presses;right_button_presses;time_per_object;left_hand_distances;right_hand_distances
hannah;directions;332.6556;[82,0,0,0,0,0];[80,0,0,0,0,0];[41.4,15.45555,11.14444,4.144447,9.022224,3.211105,3.688889,98.97778,22.88889,8.722229,3.588882,7.866669,3.544449,17.23334,3.166656,5.355545,10.55557,31.71112,4.233337,13.21109,3.333344,2.955566,4.244446];[0.462048,1.044016,1.459167,0.8923599,1.263323,0.2466291,0.1424034,2.287568,0.2360821,0.3325587,1.07766,0.8467273,0.7749523,1.270712,1.175354,0.7838821,0.345791,0.1158743,0.3108107,0.3635463,0.1965108,0.3823908,0.1249064,0.1764417,0.139564,0.1293205,0.395488,0.267083,0.07496777,0.0926474,0.2592796,0.125808,0.1260046,0.5731164,0.1032444,0.6165879,0.168738,0.1437081,0.1282625,0.2305851,1.257057,0.2264337,0.4059475,0.1840343,0.07319351,3.124676,0.2187467,0.6692411,1.105643,0.2837254,1.588367,0.9825163,1.78424,0.9481527,0.5583181,0.2842438,1.411616,1.33118,0.3460148,0.8698016,0.1605856,1.062697,0.2961183,1.175949,0.4311211,0.2420724,0.1231833,0.2304173,0.1538088,0.2745419,0.1705987,0.5849277,1.447395,1.375851,0.2870332,0.200877,0.3772883,1.130103,1.040805,1.480158,1.519668,1.413762];[0.1747359,0.2415032,0.2129227,0.204318,0.1198094,0.1385071,0.1365638,0.1381999,0.1981841,0.1255162,0.1135494,0.2004031,0.1766817,0.2569439,0.1692034,0.1626728,0.179207,0.1741231,0.1800938,0.1901226,0.3352421,0.4153284,0.287291,0.2190297,0.2465171,0.1121907,0.1956006,0.1668104,0.1716634,0.1872564,0.3021741,0.3435526,0.2871978,0.30342,0.1929059,0.1212087,0.1577592,0.1542478,0.1936986,0.14712,0.1675204,0.2195811,0.1035946,0.1254545,0.3421028,0.220225,0.09411815,0.1015485,0.1920871,0.1479868,0.2093267,0.1326655,0.2573809,0.2341927,0.2833303,0.1237976,0.2559477,0.1986071,0.160866,0.1955421,0.1995306,0.1776092,0.2043051,0.1566783,0.1256845,0.1683792,0.1464204,0.1557986,0.0985212,0.05304096,0.1575654,0.185701,0.1688607,0.0927761,0.1600808,0.1284445,0.1926705,0.2342328,0.212702,0.2452459]
