subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_4,ThreeDMiniMap,1,1,Search,1,6.200568,1,8.033585,0.5999649,0.3942158,1,0,0,2
sub_4,ThreeDMiniMap,1,2,Repeat,1,6.180708,1,5.723557,0.5501772,0.4643603,1,0,0,1
sub_4,ThreeDMiniMap,1,3,Search,2,4.110233,1,7.179031,0.6496106,0.6272396,1,0,0,1
sub_4,ThreeDMiniMap,1,4,Repeat,2,4.106646,2,4.766663,0.5198343,0.5995546,1,1,0,2
sub_4,ThreeDMiniMap,1,5,Search,3,13.58506,1,3.927582,0.4157877,0.5138124,1,0,0,1
sub_4,ThreeDMiniMap,1,6,Repeat,3,13.59129,1,3.123505,0.4144495,0.5561399,1,0,0,1
sub_4,ThreeDMiniMap,1,7,Search,4,4.26514,1,13.63806,0.6106262,1.09599,1,0,0,1
sub_4,ThreeDMiniMap,1,8,Repeat,4,4.256649,1,3.499908,0.4785961,0.5694841,1,1,0,1
sub_4,ThreeDMiniMap,1,9,Search,5,11.87382,1,5.936279,0.5538882,0.6899909,1,0,0,1
sub_4,ThreeDMiniMap,1,10,Repeat,5,11.86902,1,3.305573,0.6217043,0.6143206,1,0,0,2
sub_4,ThreeDMiniMap,3,11,Search,1,3.144182,1,7.162598,1.040169,1.285443,2,0,0,1
sub_4,ThreeDMiniMap,3,12,Repeat,1,3.135357,2,4.450653,0.5342999,0.562408,1,0,0,2
sub_4,ThreeDMiniMap,3,13,Search,2,7.470774,1,3.171112,0.4433713,0.4931089,1,0,0,1
sub_4,ThreeDMiniMap,3,14,Repeat,2,7.478625,1,3.191437,0.3983476,0.4877975,1,0,0,1
sub_4,ThreeDMiniMap,3,15,Search,3,10.01192,1,3.06781,0.1934,0.2700485,1,0,0,1
sub_4,ThreeDMiniMap,3,16,Repeat,3,10.01043,1,2.358734,0.2740886,0.2236413,1,0,0,1
sub_4,ThreeDMiniMap,3,17,Search,4,5.635824,1,3.697906,0.2805451,0.2532888,1,0,0,1
sub_4,ThreeDMiniMap,3,18,Repeat,4,5.637585,1,7.973083,0.2862047,0.4753245,1,0,0,1
sub_4,ThreeDMiniMap,3,19,Search,5,7.616267,1,4.502502,0.7994515,0.4992673,1,0,0,1
sub_4,ThreeDMiniMap,3,20,Repeat,5,7.609888,1,4.376801,0.5116511,0.5356628,1,0,0,1
sub_4,ThreeDMiniMap,2,21,Search,1,13.31549,1,5.159851,0.3205582,0.6023412,1,0,0,1
sub_4,ThreeDMiniMap,2,22,Repeat,1,13.32163,1,3.663818,0.3265709,0.4486123,1,0,0,1
sub_4,ThreeDMiniMap,2,23,Search,2,11.88393,1,5.964478,0.5918643,0.7126158,1,0,0,1
sub_4,ThreeDMiniMap,2,24,Repeat,2,11.87901,1,2.780762,0.5980817,0.5772294,1,0,0,1
sub_4,ThreeDMiniMap,2,25,Search,3,3.152661,1,3.508301,0.4611892,0.4521362,1,0,0,1
sub_4,ThreeDMiniMap,2,26,Repeat,3,3.148767,1,3.477783,0.4865206,0.5780303,1,0,0,1
sub_4,ThreeDMiniMap,2,27,Search,4,11.49563,1,2.9021,0.4201287,0.341245,1,0,0,1
sub_4,ThreeDMiniMap,2,28,Repeat,4,11.49556,1,2.376465,0.4225339,0.3794713,1,0,0,1
sub_4,ThreeDMiniMap,2,29,Search,5,12.4577,1,4.185516,0.4724966,0.55572,1,0,0,1
sub_4,ThreeDMiniMap,2,30,Repeat,5,12.45815,1,2.519958,0.3914417,0.4318497,1,0,0,1
sub_4,OhMiniMap,1,31,Search,1,9.821674,1,4.542877,0.5246658,0.4709565,1,1,0,1
sub_4,OhMiniMap,1,32,Repeat,1,9.822746,1,3.968933,0.8568754,0.4785544,1,0,0,1
sub_4,OhMiniMap,1,33,Search,2,11.63222,1,13.00394,0.4699342,0.6676289,1,0,0,1
sub_4,OhMiniMap,1,34,Repeat,2,11.63645,1,2.237129,0.3150288,0.2656216,1,0,0,1
sub_4,OhMiniMap,1,35,Search,3,9.924397,1,7.483006,0.7177107,0.3894896,2,1,0,1
sub_4,OhMiniMap,1,36,Repeat,3,9.920166,1,3.769493,0.638331,0.3132219,1,1,0,1
sub_4,OhMiniMap,1,37,Search,4,11.87528,1,7.277508,0.775709,0.5641328,1,1,0,1
sub_4,OhMiniMap,1,38,Repeat,4,11.88224,2,4.141693,0.4977701,0.4091868,1,0,0,2
sub_4,OhMiniMap,1,39,Search,5,11.41976,1,3.514832,0.39897,0.303252,1,0,0,1
sub_4,OhMiniMap,1,40,Repeat,5,11.42625,1,2.882431,0.3439196,0.2814654,1,0,0,1
sub_4,OhMiniMap,2,41,Search,1,4.799703,1,4.326347,0.6423684,0.3861655,1,1,0,1
sub_4,OhMiniMap,2,42,Repeat,1,4.815168,1,4.224396,0.6680722,0.3755983,1,1,0,2
sub_4,OhMiniMap,2,43,Search,2,4.265912,1,3.156044,0.4882434,0.4449209,1,0,0,1
sub_4,OhMiniMap,2,44,Repeat,2,4.256223,1,3.029961,0.473076,0.3845838,1,1,0,1
sub_4,OhMiniMap,2,45,Search,3,7.465513,1,3.932877,0.4955578,0.4193048,1,0,0,1
sub_4,OhMiniMap,2,46,Repeat,3,7.469443,1,3.579514,0.4213943,0.3964364,1,0,0,1
sub_4,OhMiniMap,2,47,Search,4,11.4783,1,5.226768,0.6069496,0.4083661,1,0,0,1
sub_4,OhMiniMap,2,48,Repeat,4,11.48047,1,3.331741,0.3784066,0.3044319,1,1,0,1
sub_4,OhMiniMap,2,49,Search,5,9.827935,1,2.945419,0.3817348,0.3532429,1,0,0,1
