subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_6,ConeExpand,low,1,Search,1,7.46167,1,9.800442,0.3753168,0.1645333,0,2,0,0
sub_6,ConeExpand,low,2,Repeat,1,7.466394,1,5.499256,0.3651061,0.1263734,0,2,0,0
sub_6,ConeExpand,low,3,Search,2,10.01245,1,98.98733,2.350706,0.619818,0,12,0,10
sub_6,ConeExpand,low,4,Repeat,2,10.01742,1,4.274475,0.3709685,0.2153107,0,2,0,0
sub_6,ConeExpand,low,5,Search,3,6.235651,1,28.81915,0.7620934,0.241346,0,2,0,0
sub_6,ConeExpand,low,6,Repeat,3,6.23898,1,3.968018,0.3138869,0.3257337,0,2,0,0
sub_6,ConeExpand,low,7,Search,4,9.834307,1,49.7166,1.338348,0.2520182,0,7,0,5
sub_6,ConeExpand,low,8,Repeat,4,9.835033,1,4.705795,0.3365795,0.189292,0,2,0,0
sub_6,ConeExpand,low,9,Search,5,4.159418,1,5.944794,0.3668037,0.1931797,0,2,0,0
sub_6,ConeExpand,low,10,Repeat,5,4.157526,1,3.188431,0.3396255,0.09779821,0,2,0,0
sub_6,ConeExpand,high,11,Search,1,7.475587,1,21.3558,0.7949402,0.24371,0,5,0,3
sub_6,ConeExpand,high,12,Repeat,1,7.484539,1,3.090454,0.40078,0.07173403,0,2,0,0
sub_6,ConeExpand,high,13,Search,2,4.164974,1,24.57324,1.048717,0.2662568,0,8,0,6
sub_6,ConeExpand,high,14,Repeat,2,4.164159,1,2.965546,0.3620555,0.1231657,0,2,0,0
sub_6,ConeExpand,high,15,Search,3,13.30713,1,20.41058,1.179568,0.5331174,0,10,0,8
sub_6,ConeExpand,high,16,Repeat,3,13.30876,1,12.83676,1.235832,0.3078288,0,6,0,4
sub_6,ConeExpand,high,17,Search,4,6.230047,1,41.48868,1.53222,0.3630183,0,17,0,15
sub_6,ConeExpand,high,18,Repeat,4,6.239191,1,3.11911,0.3562943,0.141796,0,2,0,0
sub_6,ConeExpand,high,19,Search,5,6.536036,1,6.488129,0.5253533,0.1273115,0,3,0,1
sub_6,ConeExpand,high,20,Repeat,5,6.536082,1,4.705963,0.3468401,0.160194,0,2,0,0
sub_6,ConeExpand,medium,21,Search,1,10.01258,1,5.596405,0.3310168,0.173859,0,2,0,0
