subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_24,3DMiniMap,low,1,Search,1,6.532494,1,5.740196,0.5001763,0.7276255,1,0,0,1
sub_24,3DMiniMap,low,2,Repeat,1,6.531134,1,4.629517,0.2998252,0.6743529,1,0,0,1
sub_24,3DMiniMap,low,3,Search,2,11.888,3,8.390568,0.5026535,0.6665164,1,0,0,3
sub_24,3DMiniMap,low,4,Repeat,2,11.87992,1,6.759327,0.3037521,0.5263203,1,0,0,1
sub_24,3DMiniMap,low,5,Search,3,12.4521,1,5.45977,0.3312172,0.5976735,1,0,0,1
sub_24,3DMiniMap,low,6,Repeat,3,12.45241,1,4.766632,0.247795,0.5468372,1,0,0,1
sub_24,3DMiniMap,low,7,Search,4,13.30807,1,12.98528,0.3894815,0.6574559,1,0,0,1
sub_24,3DMiniMap,low,8,Repeat,4,13.31021,1,5.451042,0.4207445,0.5668712,1,0,0,1
sub_24,3DMiniMap,low,9,Search,5,5.988198,1,4.585541,0.3146535,0.5752439,1,0,0,1
sub_24,3DMiniMap,low,10,Repeat,5,5.99491,1,3.918144,0.3219926,0.4798898,1,0,0,1
sub_24,3DMiniMap,medium,11,Search,1,11.75573,1,14.09581,0.329021,0.6725069,1,0,0,1
sub_24,3DMiniMap,medium,12,Repeat,1,11.75911,1,11.97215,0.3907167,0.7484446,1,0,0,1
sub_24,3DMiniMap,medium,13,Search,2,9.941982,1,10.81174,0.4399705,0.5937914,1,0,0,1
sub_24,3DMiniMap,medium,14,Repeat,2,9.940435,2,9.43423,0.3015248,0.5275337,1,0,0,2
sub_24,3DMiniMap,medium,15,Search,3,5.638924,1,8.020386,0.2364381,0.5314563,1,0,0,1
sub_24,3DMiniMap,medium,16,Repeat,3,5.640003,1,4.907867,0.1689223,0.2872697,1,0,0,1
sub_24,3DMiniMap,medium,17,Search,4,5.226449,1,7.205139,0.2430706,0.4688371,1,0,0,1
sub_24,3DMiniMap,medium,18,Repeat,4,5.22394,2,5.643829,0.3579107,0.9281529,1,0,0,2
sub_24,3DMiniMap,medium,19,Search,5,11.54844,1,5.375168,0.2875489,0.5186355,1,0,0,1
sub_24,3DMiniMap,medium,20,Repeat,5,11.55176,1,5.787628,0.3128878,0.5495118,1,0,0,1
