subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_21,2DMiniMap+,medium,1,Search,1,11.72043,1,5.172369,0.8712568,0.4910861,1,1,0,1
sub_21,2DMiniMap+,medium,2,Repeat,1,11.71682,1,6.021276,0.688921,0.4500536,1,1,0,1
sub_21,2DMiniMap+,medium,3,Search,2,5.601729,1,1.79055,0.3599152,0.2510151,1,0,0,1
sub_21,2DMiniMap+,medium,4,Repeat,2,5.601953,1,1.429026,0.3396813,0.2022907,1,0,0,1
sub_21,2DMiniMap+,medium,5,Search,3,9.992814,1,1.949123,0.4015169,0.3050477,1,0,0,1
sub_21,2DMiniMap+,medium,6,Repeat,3,9.991904,1,1.681221,0.3806045,0.3032887,1,0,0,1
sub_21,2DMiniMap+,medium,7,Search,4,6.207791,1,3.709377,0.4904169,0.3330152,1,0,0,1
sub_21,2DMiniMap+,medium,8,Repeat,4,6.211652,1,4.139797,0.7181359,0.325867,3,1,0,1
sub_21,2DMiniMap+,medium,9,Search,5,8.380866,1,3.203403,0.663915,0.2984514,1,1,0,1
sub_21,2DMiniMap+,medium,10,Repeat,5,8.385824,2,2.99649,0.4936378,0.2785532,1,1,0,2
sub_21,2DMiniMap+,low,11,Search,1,5.1576,1,1.590954,0.2975905,0.2955391,1,0,0,1
sub_21,2DMiniMap+,low,12,Repeat,1,5.166888,1,1.574917,0.2991365,0.2801968,1,0,0,1
sub_21,2DMiniMap+,low,13,Search,2,11.38728,1,3.438976,0.4127179,0.3048247,1,0,0,1
sub_21,2DMiniMap+,low,14,Repeat,2,11.39884,1,1.507019,0.3616353,0.2507952,1,0,0,1
sub_21,2DMiniMap+,low,15,Search,3,11.84577,1,2.987923,0.6416508,0.2752018,1,1,0,1
sub_21,2DMiniMap+,low,16,Repeat,3,11.83914,1,1.731819,0.2194483,0.2479558,1,0,0,1
sub_21,2DMiniMap+,low,17,Search,4,8.377596,1,4.031418,0.443639,0.3155639,1,0,0,1
sub_21,2DMiniMap+,low,18,Repeat,4,8.375502,1,1.889511,0.479208,0.2249107,1,0,0,1
sub_21,2DMiniMap+,low,19,Search,5,13.2725,1,4.185547,0.4301018,0.35741,1,0,0,1
sub_21,2DMiniMap+,low,20,Repeat,5,13.27944,1,1.670914,0.4253555,0.2293871,1,0,0,1
sub_21,2DMiniMap+,high,21,Search,1,10.8792,1,21.42693,0.4665914,0.8271227,2,0,0,1
sub_21,2DMiniMap+,high,22,Repeat,1,10.87077,1,3.504097,0.4054531,0.2626321,1,0,0,1
