subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_7,GravityZone+,high,1,Search,1,12.38185,2,38.45274,0.8656851,0.2315446,0,2,0,1
sub_7,GravityZone+,high,2,Repeat,1,12.38889,1,18.16787,0.3675075,0.09292287,0,1,0,0
sub_7,GravityZone+,high,3,Search,2,11.8161,1,16.23297,0.4573707,0.1189428,0,1,0,0
sub_7,GravityZone+,high,4,Repeat,2,11.82131,1,15.09167,0.3085912,0.05917815,0,1,0,0
sub_7,GravityZone+,high,5,Search,3,9.871376,1,17.20799,0.1945482,0.07063623,0,1,0,0
sub_7,GravityZone+,high,6,Repeat,3,9.875498,1,8.562271,0.1510784,0.0331821,0,1,0,0
sub_7,GravityZone+,high,7,Search,4,5.94621,1,7.281219,0.2683485,0.03564462,0,1,0,0
sub_7,GravityZone+,high,8,Repeat,4,5.942328,1,6.139801,0.4120812,0.03673089,0,1,0,0
sub_7,GravityZone+,high,9,Search,5,4.105408,1,9.760117,0.1862896,0.04412828,0,1,0,0
sub_7,GravityZone+,high,10,Repeat,5,4.115103,1,5.958679,0.1396604,0.02542894,0,1,0,0
sub_7,GravityZone+,low,11,Search,1,4.107693,1,5.290039,0.2265816,0.03228645,0,1,0,0
sub_7,GravityZone+,low,12,Repeat,1,4.125418,1,4.859039,0.2595814,0.02792992,0,1,0,0
sub_7,GravityZone+,low,13,Search,2,13.25231,1,10.26115,0.8607916,0.05108007,0,2,0,0
sub_7,GravityZone+,low,14,Repeat,2,13.2506,1,7.88031,0.8633333,0.04042536,0,1,0,0
sub_7,GravityZone+,low,15,Search,3,13.28858,1,11.66724,0.2508253,0.05743349,0,1,0,0
sub_7,GravityZone+,low,16,Repeat,3,13.29485,1,26.61981,0.6715446,0.1221286,0,2,0,0
sub_7,GravityZone+,low,17,Search,4,6.183688,1,5.958847,0.2177966,0.03585392,0,1,0,0
sub_7,GravityZone+,low,18,Repeat,4,6.190099,1,5.958893,0.146515,0.02654366,0,1,0,0
sub_7,GravityZone+,low,19,Search,5,9.983302,1,5.416016,0.146664,0.02502455,0,1,0,0
sub_7,GravityZone+,low,20,Repeat,5,9.977001,1,4.065704,0.1340361,0.01789485,0,1,0,0
sub_7,GravityZone+,medium,21,Search,1,9.872684,1,13.54568,0.2078045,0.05510076,0,1,0,0
sub_7,GravityZone+,medium,22,Repeat,1,9.909258,1,6.529663,0.1387714,0.02126891,0,1,0,0
sub_7,GravityZone+,medium,23,Search,2,4.228321,1,3.090729,0.1367368,0.02031414,0,1,0,0
