subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_9,OhMiniMap,3,1,Search,1,11.73513,1,12.27575,0.3871171,0.8574775,1,0,0,1
sub_9,OhMiniMap,3,2,Repeat,1,11.74243,1,9.948792,0.3768396,0.6505331,3,0,0,1
sub_9,OhMiniMap,3,3,Search,2,11.48133,1,15.69621,0.4458965,0.9216958,1,0,0,1
sub_9,OhMiniMap,3,4,Repeat,2,11.49075,1,9.196438,0.6440201,0.8383772,1,1,0,1
sub_9,OhMiniMap,3,5,Search,3,3.152373,1,3.852081,0.543405,0.6133586,1,1,0,1
sub_9,OhMiniMap,3,6,Repeat,3,3.144271,1,3.637726,0.5064605,0.649449,1,1,0,1
sub_9,OhMiniMap,3,7,Search,4,4.824607,1,7.845848,0.5809346,0.9442256,1,1,0,1
sub_9,OhMiniMap,3,8,Repeat,4,4.832032,1,19.00793,0.7177252,1.345453,1,1,0,1
sub_9,OhMiniMap,3,9,Search,5,4.172734,1,4.907158,0.669223,0.7233779,1,1,0,2
sub_9,OhMiniMap,3,10,Repeat,5,4.168764,1,4.436348,0.6120114,0.7551728,1,1,0,1
sub_9,OhMiniMap,2,11,Search,1,10.0215,1,8.468185,0.7553455,1.076376,1,1,0,1
sub_9,OhMiniMap,2,12,Repeat,1,9.99367,1,5.966614,0.8933431,0.9327379,1,1,0,1
sub_9,OhMiniMap,2,13,Search,2,13.35708,1,6.754486,0.9353001,0.9604338,1,2,0,1
sub_9,OhMiniMap,2,14,Repeat,2,13.35019,1,6.324631,0.6425961,0.8256556,2,1,0,1
sub_9,OhMiniMap,2,15,Search,3,7.626601,1,8.195526,0.6192802,0.8200951,1,1,0,1
sub_9,OhMiniMap,2,16,Repeat,3,7.624302,1,5.160095,0.5697955,0.7628404,1,1,0,1
sub_9,OhMiniMap,2,17,Search,4,13.60426,1,5.406143,0.7562712,0.7802776,1,0,0,1
sub_9,OhMiniMap,2,18,Repeat,4,13.60555,1,4.520859,0.468933,0.6523659,1,0,0,1
sub_9,OhMiniMap,2,19,Search,5,7.49183,1,5.740952,1.284063,0.6706645,1,3,0,2
sub_9,OhMiniMap,2,20,Repeat,5,7.490589,1,4.821823,0.6692898,0.5466744,1,1,0,1
sub_9,OhMiniMap,1,21,Search,1,5.636887,1,4.910599,0.4275702,0.6841756,2,0,0,1
sub_9,OhMiniMap,1,22,Repeat,1,5.649536,1,2.41713,0.3099962,0.4594541,1,0,0,1
sub_9,OhMiniMap,1,23,Search,2,7.484043,1,5.381439,0.5534188,0.6496139,1,1,0,1
sub_9,OhMiniMap,1,24,Repeat,2,7.493262,1,2.524109,0.5843503,0.5114958,1,1,0,1
sub_9,OhMiniMap,1,25,Search,3,10.03694,1,10.66615,0.5071754,1.023402,1,0,0,1
sub_9,OhMiniMap,1,26,Repeat,3,10.04319,1,4.123703,0.4074242,0.4246196,1,0,0,1
sub_9,OhMiniMap,1,27,Search,4,13.32987,1,3.900574,0.4259689,0.418236,1,0,0,1
sub_9,OhMiniMap,1,28,Repeat,4,13.32509,1,7.080627,0.6120808,0.5253032,1,1,0,1
sub_9,OhMiniMap,1,29,Search,5,11.56334,1,3.628418,0.3007163,0.4588518,1,0,0,1
sub_9,OhMiniMap,1,30,Repeat,5,11.55909,1,4.650116,0.5516281,0.4883365,1,1,0,1
sub_9,Flower,2,31,Search,1,9.807323,1,7.502686,0.7476976,0.04482248,0,4,0,1
sub_9,Flower,2,32,Repeat,1,9.815418,1,2.478149,0.3637708,0.02637115,0,2,0,0
sub_9,Flower,2,33,Search,2,10.00472,1,6.195374,0.5080888,0.0207884,0,6,0,3
sub_9,Flower,2,34,Repeat,2,10.00427,1,3.494934,0.4042321,0.01916609,0,4,0,1
sub_9,Flower,2,35,Search,3,4.154332,1,2.506165,0.3937,0.0118209,0,2,0,0
sub_9,Flower,2,36,Repeat,3,4.153265,1,1.991272,0.4344713,0.02060382,0,2,0,0
