Subject,technique,density,trial_time,aligned(trial_time) for technique,aligned(trial_time) for density,aligned(trial_time) for technique*density,ART(trial_time) for technique,ART(trial_time) for density,ART(trial_time) for technique*density
15,Cone,low,3.5530518,-3.1716562674189815552083333334,-4.2742940420717594000000000001,-3.0088312544560186291666666666,38,14,45
15,Cone,medium,5.6113644,-1.6586264882523148302083333334,-2.1725073122106482260416666667,-1.5392756051504630781250000000,104,78,100
15,Gravity,high,7.0303062,-2.3950765014467591427083333337,-2.4160646644675924072916666667,-3.0280075188657405260416666663,71,69,44
15,Gravity,low,4.307422,-1.6490571368634260052083333337,-3.9590854379050925083333333334,-3.4618515808449072874999999996,105,24,34
15,Gravity,medium,4.4799422,-2.2715259785300925802083333337,-3.9927973288773146343750000000,-3.8780883315393517364583333330,78,22,25
15,Three,high,12.0956794,3.0933950804976851836805555552,4.5634876396990739885416666663,3.5284464033564815434027777778,247,262,254
15,Three,low,6.0320862,-0.1325025090856480454861111111,-0.9514500879050924791666666667,-0.2461066586226852180555555555,162,130,150
15,Three,medium,7.0451912,0.0787342117476851336805555555,-0.1514564163773148510416666667,0.1782413906828703329861111111,170,159,166
15,Two,high,5.5367216,-2.7271847741319443732638888890,-0.0435937665509259364583333334,-1.8170129482638888246527777777,57,166,85
15,Two,low,4.6594664,-2.1688015907986111149305555556,-1.7742507212384259166666666667,-0.4052280102430555861111111110,83,95,146
15,Two,medium,5.8393074,-1.2018482519097222399305555556,-0.2185404316550925927083333333,0.1858560390624999649305555556,122,154,167
16,Cone,high,4.739180599999999,-3.3994504611689823427083333337,-2.2130480978009269489583333337,-4.1117425924768528677083333333,30,75,18
16,Cone,low,3.157251,-3.5674570674189815552083333334,-4.6700948420717594000000000001,-3.4046320544560186291666666666,26,7,35
16,Cone,medium,1.7764510000000002,-5.4935398882523146302083333334,-6.0074207122106480260416666667,-5.3741890051504628781250000000,1,1,3
16,Gravity,high,8.0466522,-1.3787305014467591427083333337,-1.3997186644675924072916666667,-2.0116615188657405260416666663,115,114,75
16,Gravity,low,7.53212875,1.5756496131365739947916666663,-0.7343786879050925083333333334,-0.2371448308449072874999999996,213,137,151
16,Gravity,medium,7.7962688,1.0448006214699074197916666663,-0.6764707288773146343750000000,-0.5617617315393517364583333330,204,141,140
16,Three,high,6.8050804,-2.1972039195023148163194444448,-0.7271113603009260114583333337,-1.7621525966435184565972222222,80,138,87
16,Three,low,5.8725034,-0.2920853090856480454861111111,-1.1110328879050924791666666667,-0.4056894586226852180555555555,154,126,145
16,Three,medium,4.8163728,-2.1500841882523148663194444445,-2.3802748163773148510416666667,-2.0505770093171296670138888889,86,72,73
16,Two,high,6.1125486,-2.1513577741319443732638888890,0.5322332334490740635416666666,-1.2411859482638888246527777777,85,183,115
16,Two,low,5.2806885999999995,-1.5475793907986116149305555556,-1.1530285212384264166666666667,0.2159941897569439138888888890,110,124,171
16,Two,medium,5.5958494000000005,-1.4453062519097217399305555556,-0.4619984316550920927083333333,-0.0576019609374995350694444444,113,147,158
17,Cone,high,16.0496704,7.9110393388310186572916666663,9.097441702199074051041666666,7.1987472075231481322916666667,281,283,280
17,Cone,low,7.309021799999999,0.5843137325810174447916666666,-0.5183240420717604000000000001,0.7471387455439803708333333334,191,144,193
17,Cone,medium,6.128766000000001,-1.1412248882523138302083333334,-1.6551057122106472260416666667,-1.0218740051504620781250000000,125,97,122
17,Gravity,high,5.1873542,-4.2380285014467591427083333337,-4.2590166644675924072916666667,-4.8709595188657405260416666663,13,16,7
17,Gravity,low,2.4896605999999997,-3.4668185368634263052083333337,-5.7768468379050928083333333334,-5.2796129808449075874999999996,29,2,4
17,Gravity,medium,4.210376,-2.5410921785300925802083333337,-4.2623635288773146343750000000,-4.1476545315393517364583333330,66,15,17
17,Three,high,3.5836182,-5.4186661195023148163194444448,-3.9485735603009260114583333337,-4.9836147966435184565972222222,3,25,6
17,Three,low,3.3391599999999997,-2.8254287090856483454861111111,-3.6443762879050927791666666667,-2.9390328586226855180555555555,52,31,47
17,Three,medium,4.2177736,-2.7486833882523148663194444445,-2.9788740163773148510416666667,-2.6491762093171296670138888889,55,46,55
17,Two,high,2.8540389999999998,-5.4098673741319445732638888890,-2.7262763665509261364583333334,-4.4996955482638890246527777777,4,61,12
17,Two,low,3.5378952,-3.2903727907986111149305555556,-2.8958219212384259166666666667,-1.5267992102430555861111111110,35,48,102
17,Two,medium,2.7931138,-4.2480418519097222399305555556,-3.2647340316550925927083333333,-2.8603375609375000350694444444,12,39,48
18,Cone,high,5.0676284,-3.0710026611689813427083333337,-1.8846002978009259489583333337,-3.7832947924768518677083333333,46,93,29
18,Cone,low,3.5277680000000005,-3.1969400674189810552083333334,-4.2995778420717589000000000001,-3.0341150544560181291666666666,37,13,43
18,Cone,medium,7.9690692,0.6990783117476851697916666666,0.1851974877893517739583333333,0.8184291948495369218750000000,196,174,197
18,Gravity,high,9.040693999999998,-0.3846887014467611427083333337,-0.4056768644675944072916666667,-1.0176197188657425260416666663,151,149,124
18,Gravity,low,11.5860548,5.6295756631365739947916666663,3.3195473620949074916666666666,3.8167812191550927125000000004,268,247,256
18,Gravity,medium,9.7621638,3.0106956214699074197916666663,1.2894242711226853656250000000,1.4041332684606482635416666670,244,211,214
18,Three,high,13.4973458,4.4950614804976851836805555552,5.9651540396990739885416666663,4.9301128033564815434027777778,261,271,266
18,Three,low,5.7339508,-0.4306379090856480454861111111,-1.2495854879050924791666666667,-0.5442420586226852180555555555,147,122,141
18,Three,medium,8.6629876,1.6965306117476851336805555555,1.4663399836226851489583333333,1.7960377906828703329861111111,217,215,224
18,Two,high,7.7733282,-0.4905781741319443732638888890,2.1930128334490740635416666666,0.4195936517361111753472222223,144,231,178
18,Two,low,8.2718756,1.4436076092013888850694444444,1.8381584787615740833333333333,3.2071811897569444138888888890,211,225,246
18,Two,medium,6.5232792,-0.5178764519097222399305555556,0.4654313683449074072916666667,0.8698278390624999649305555556,143,181,198
19,Cone,high,8.4336095,0.2949784388310186572916666663,1.4813808021990740510416666663,-0.4173136924768518677083333333,177,216,144
19,Cone,low,5.710937400000001,-1.0137706674189805552083333334,-2.1164084420717584000000000001,-0.8509456544560176291666666666,130,81,133
19,Cone,medium,17.605075,10.335084111747685169791666666,9.821203287789351773958333333,10.454434994849536921875000000,286,285,287
19,Gravity,high,16.3527048,6.9273220985532408572916666663,6.9063339355324075927083333333,6.2943910811342594739583333337,276,276,275
19,Gravity,low,5.5324952,-0.4239839368634260052083333337,-2.7340122379050925083333333334,-2.2367783808449072874999999996,148,58,67
19,Gravity,medium,9.6618952,2.9104270214699074197916666663,1.1891556711226853656250000000,1.3038646684606482635416666670,241,205,211
19,Three,high,8.3454554,-0.6568289195023148163194444448,0.8132636396990739885416666663,-0.2217775966435184565972222222,138,194,152
19,Three,low,6.651812799999999,0.4872240909143509545138888889,-0.3317234879050934791666666667,0.3736199413773137819444444445,188,151,175
19,Three,medium,11.7410216,4.7745646117476851336805555555,4.5443739836226851489583333333,4.8740717906828703329861111111,262,261,265
19,Two,high,7.558220399999999,-0.7056859741319453732638888890,1.9779050334490730635416666666,0.2044858517361101753472222223,137,227,169
19,Two,low,6.5406434,-0.2876245907986111149305555556,0.1069262787615740833333333333,1.4759489897569444138888888890,155,170,218
19,Two,medium,3.659857,-3.3812986519097222399305555556,-2.3979908316550925927083333333,-1.9935943609375000350694444444,32,71,76
2,Cone,high,12.1406278,4.0019967388310186572916666663,5.1883991021990740510416666663,3.2897046075231481322916666667,253,266,248
2,Cone,low,4.9925353999999995,-1.7321726674189820552083333334,-2.8348104420717599000000000001,-1.5693476544560191291666666666,100,53,98
2,Cone,medium,5.9874968,-1.2824940882523148302083333334,-1.7963749122106482260416666667,-1.1631432051504630781250000000,120,94,118
2,Gravity,high,10.4527936,1.0274108985532408572916666663,1.0064227355324075927083333333,0.3944798811342594739583333337,203,200,177
2,Gravity,low,10.3416068,4.3851276631365739947916666663,2.0750993620949074916666666666,2.5723332191550927125000000004,259,229,238
2,Gravity,medium,4.3858016,-2.3656665785300925802083333337,-4.0869379288773146343750000000,-3.9722289315393517364583333330,72,20,22
2,Three,high,3.8988892,-5.1033951195023148163194444448,-3.6333025603009260114583333337,-4.6683437966435184565972222222,5,32,11
2,Three,low,7.3051024,1.1405136909143519545138888889,0.3215661120949075208333333333,1.0269095413773147819444444445,205,177,200
2,Three,medium,6.768664200000001,-0.1977927882523138663194444445,-0.4279834163773138510416666667,-0.0982856093171286670138888889,159,148,156
2,Two,high,5.6093291999999995,-2.6545771741319448732638888890,0.0290138334490735635416666666,-1.7444053482638893246527777777,60,169,88
2,Two,low,5.1013246,-1.7269433907986111149305555556,-1.3323925212384259166666666667,0.0366301897569444138888888890,101,121,162
2,Two,medium,8.2474588,1.2063031480902777600694444444,2.1896109683449074072916666667,2.5940074390624999649305555556,206,230,240
20,Cone,high,6.3347316,-1.8038994611689813427083333337,-0.6174970978009259489583333337,-2.5161915924768518677083333333,96,142,59
20,Cone,low,6.7745818,0.0498737325810184447916666666,-1.0527640420717594000000000001,0.2126987455439813708333333334,167,127,170
20,Cone,medium,9.840227200000001,2.5702363117476861697916666666,2.0563554877893527739583333333,2.6895871948495379218750000000,235,228,243
20,Gravity,high,6.8877675,-2.5376152014467591427083333337,-2.5586033644675924072916666667,-3.1705462188657405260416666663,67,66,38
20,Gravity,low,6.863720600000001,0.9072414631365749947916666663,-1.4027868379050915083333333334,-0.9055529808449062874999999996,200,113,128
20,Gravity,medium,12.697172,5.9457038214699074197916666663,4.2244324711226853656250000000,4.3391414684606482635416666670,272,256,263
20,Three,high,8.3737288,-0.6285555195023148163194444448,0.8415370396990739885416666663,-0.1935041966435184565972222222,140,197,153
20,Three,low,5.9916744,-0.1729143090856480454861111111,-0.9918618879050924791666666667,-0.2865184586226852180555555555,161,129,148
20,Three,medium,5.2811378,-1.6853191882523148663194444445,-1.9155098163773148510416666667,-1.5858120093171296670138888889,103,90,97
20,Two,high,5.5330932,-2.7308131741319443732638888890,-0.0472221665509259364583333334,-1.8206413482638888246527777777,56,164,83
20,Two,low,7.2497856,0.4215176092013888850694444444,0.8160684787615740833333333333,2.1850911897569444138888888890,185,196,232
20,Two,medium,6.8663516,-0.1748040519097222399305555556,0.8085037683449074072916666667,1.2129002390624999649305555556,160,193,206
21,Cone,high,10.269029999999999,2.1303989388310176572916666663,3.3168013021990730510416666663,1.4181068075231471322916666667,227,246,215
21,Cone,low,3.8594602,-2.8652478674189815552083333334,-3.9678856420717594000000000001,-2.7024228544560186291666666666,50,23,52
21,Cone,medium,3.2996094,-3.9703814882523148302083333334,-4.4842623122106482260416666667,-3.8510306051504630781250000000,20,9,27
21,Gravity,high,15.280719199999998,5.8553364985532388572916666663,5.8343483355324055927083333333,5.2224054811342574739583333337,271,270,268
21,Gravity,low,6.899756999999999,0.9432778631365729947916666663,-1.3667504379050935083333333334,-0.8695165808449082874999999996,201,117,131
21,Gravity,medium,3.6669846,-3.0844835785300925802083333337,-4.8057549288773146343750000000,-4.6910459315393517364583333330,42,6,10
21,Three,high,7.6685304,-1.3337539195023148163194444448,0.1363386396990739885416666663,-0.8987025966435184565972222222,118,171,130
21,Three,low,5.284131,-0.8804577090856480454861111111,-1.6994052879050924791666666667,-0.9940618586226852180555555555,133,96,125
21,Three,medium,4.4165768,-2.5498801882523148663194444445,-2.7800708163773148510416666667,-2.4503730093171296670138888889,65,56,62
21,Two,high,7.0304756,-1.2334307741319443732638888890,1.4501602334490740635416666666,-0.3232589482638888246527777777,121,214,147
21,Two,low,3.2469636,-3.5813043907986111149305555556,-3.1867535212384259166666666667,-1.8177308102430555861111111110,25,41,84
21,Two,medium,3.1649643999999997,-3.8761912519097225399305555556,-2.8928834316550928927083333333,-2.4884869609375003350694444444,21,49,60
22,Cone,high,4.1128202,-4.0258108611689813427083333337,-2.8394084978009259489583333337,-4.7381029924768518677083333333,18,52,8
22,Cone,low,4.8254186,-1.8992894674189815552083333334,-3.0019272420717594000000000001,-1.7364644544560186291666666666,91,43,89
22,Cone,medium,5.6719682,-1.5980226882523148302083333334,-2.1119035122106482260416666667,-1.4786718051504630781250000000,109,82,105
22,Gravity,high,10.638941399999998,1.2135586985532388572916666663,1.1925705355324055927083333333,0.5806276811342574739583333337,207,206,186
22,Gravity,low,6.17312,0.2166408631365739947916666663,-2.0933874379050925083333333334,-1.5961535808449072874999999996,175,84,96
22,Gravity,medium,6.8614679999999995,0.1099998214699069197916666663,-1.6112715288773151343750000000,-1.4965625315393522364583333330,172,99,104
22,Three,high,3.53797,-5.4643143195023148163194444448,-3.9942217603009260114583333337,-5.0292629966435184565972222222,2,21,5
22,Three,low,2.8059632,-3.3586255090856480454861111111,-4.1775730879050924791666666667,-3.4722296586226852180555555555,33,17,33
22,Three,medium,3.8861024,-3.0803545882523148663194444445,-3.3105452163773148510416666667,-2.9808474093171296670138888889,43,38,46
22,Two,high,3.4965432,-4.7673631741319443732638888890,-2.0837721665509259364583333334,-3.8571913482638888246527777777,10,85,26
22,Two,low,3.943683,-2.8845849907986111149305555556,-2.4900341212384259166666666667,-1.1210114102430555861111111110,49,68,120
22,Two,medium,4.9152678000000005,-2.1258878519097217399305555556,-1.1425800316550920927083333333,-0.7381835609374995350694444444,87,125,136
23,Cone,high,9.957497,1.8188659388310186572916666663,3.0052683021990740510416666663,1.1065738075231481322916666667,222,243,204
23,Cone,low,6.9528814,0.2281733325810184447916666666,-0.8744644420717594000000000001,0.3909983455439813708333333334,176,131,176
23,Cone,medium,5.496729,-1.7732618882523148302083333334,-2.2871427122106482260416666667,-1.6539110051504630781250000000,99,74,93
23,Gravity,high,9.6281804,0.2027976985532408572916666663,0.1818095355324075927083333333,-0.4301333188657405260416666663,173,173,143
23,Gravity,low,9.010440800000001,3.0539616631365749947916666663,0.7439333620949084916666666666,1.2411672191550937125000000004,246,190,208
23,Gravity,medium,6.3765104,-0.3749577785300925802083333337,-2.0962291288773146343750000000,-1.9815201315393517364583333330,152,83,77
23,Three,high,12.6494272,3.6471428804976851836805555552,5.1172354396990739885416666663,4.0821942033564815434027777778,251,265,261
23,Three,low,5.519867,-0.6447217090856480454861111111,-1.4636692879050924791666666667,-0.7583258586226852180555555555,139,108,135
23,Three,medium,6.9881096,0.0216526117476851336805555555,-0.2085380163773148510416666667,0.1211597906828703329861111111,166,155,164
23,Two,high,5.41900625,-2.8449001241319443732638888890,-0.1613091165509259364583333334,-1.9347282982638888246527777777,51,158,81
23,Two,low,4.9594056,-1.8688623907986111149305555556,-1.4743115212384259166666666667,-0.1052888102430555861111111110,93,105,155
23,Two,medium,4.0122194,-3.0289362519097222399305555556,-2.0456284316550925927083333333,-1.6412319609375000350694444444,47,87,94
24,Cone,high,3.302588,-4.8360430611689813427083333337,-3.6496406978009259489583333337,-5.5483351924768518677083333333,9,30,1
24,Cone,low,8.431397200000001,1.7066891325810194447916666666,0.6040513579282415999999999999,1.8695141455439823708333333334,218,186,227
24,Cone,medium,5.652636599999999,-1.6173542882523158302083333334,-2.1312351122106492260416666667,-1.4980034051504640781250000000,108,80,103
24,Gravity,high,12.287768600000001,2.8623858985532418572916666663,2.8413977355324085927083333333,2.2294548811342604739583333337,239,240,233
24,Gravity,low,8.809937399999999,2.8534582631365729947916666663,0.5434299620949064916666666666,1.0406638191550917125000000004,238,184,202
24,Gravity,medium,9.3919674,2.6404992214699074197916666663,0.9192278711226853656250000000,1.0339368684606482635416666670,236,199,201
24,Three,high,12.578505400000001,3.5762210804976861836805555552,5.0463136396990749885416666663,4.0112724033564825434027777778,250,264,260
24,Three,low,7.432271,1.2676822909143519545138888889,0.4487347120949075208333333333,1.1540781413773147819444444445,208,180,205
24,Three,medium,9.1016486,2.1351916117476851336805555555,1.9050009836226851489583333333,2.2346987906828703329861111111,228,226,234
24,Two,high,7.7808948000000004,-0.4830115741319439732638888890,2.2005794334490744635416666666,0.4271602517361115753472222223,145,232,179
24,Two,low,5.036181600000001,-1.7920863907986101149305555556,-1.3975355212384249166666666667,-0.0285128102430545861111111110,98,115,161
24,Two,medium,9.4934566,2.4523009480902777600694444444,3.4356087683449074072916666667,3.8400052390624999649305555556,232,249,257
25,Cone,high,4.5509034,-3.5877276611689813427083333337,-2.4013252978009259489583333337,-4.3000197924768518677083333333,24,70,14
25,Cone,low,3.4006225999999997,-3.3240854674189818552083333334,-4.4267232420717597000000000001,-3.1612604544560189291666666666,34,10,39
25,Cone,medium,5.5834468,-1.6865440882523148302083333334,-2.2004249122106482260416666667,-1.5671932051504630781250000000,102,76,99
25,Gravity,high,4.555786,-4.8695967014467591427083333337,-4.8905848644675924072916666667,-5.5025277188657405260416666663,7,4,2
25,Gravity,low,3.6761961999999997,-2.2802829368634263052083333337,-4.5903112379050928083333333334,-4.0930773808449075874999999996,77,8,19
25,Gravity,medium,4.3492552,-2.4022129785300925802083333337,-4.1234843288773146343750000000,-4.0087753315393517364583333330,70,18,20
25,Three,high,6.847423600000001,-2.1548607195023138163194444448,-0.6847681603009250114583333337,-1.7198093966435174565972222222,84,140,92
25,Three,low,3.6081392,-2.5564495090856480454861111111,-3.3753970879050924791666666667,-2.6700536586226852180555555555,64,35,53
25,Three,medium,3.2514220000000003,-3.7150349882523145663194444445,-3.9452256163773145510416666667,-3.6155278093171293670138888889,23,26,30
25,Two,high,3.4023074,-4.8615989741319443732638888890,-2.1780079665509259364583333334,-3.9514271482638888246527777777,8,77,23
25,Two,low,3.0909058000000003,-3.7373621907986108149305555556,-3.3428113212384256166666666667,-1.9737886102430552861111111110,22,36,78
25,Two,medium,2.169403,-4.8717526519097222399305555556,-3.8884448316550925927083333333,-3.4840483609375000350694444444,6,27,32
3,Cone,high,4.1487792,-3.9898518611689813427083333337,-2.8034494978009259489583333337,-4.7021439924768518677083333333,19,55,9
3,Cone,low,5.1010488,-1.6236592674189815552083333334,-2.7262970420717594000000000001,-1.4608342544560186291666666666,107,60,108
3,Cone,medium,7.2674316,-0.0025592882523148302083333334,-0.5164401122106482260416666667,0.1167915948495369218750000000,165,145,163
3,Gravity,high,5.89572525,-3.5296574514467591427083333337,-3.5506456144675924072916666667,-4.1625884688657405260416666663,27,34,16
3,Gravity,low,5.560487,-0.3959921368634260052083333337,-2.7060204379050925083333333334,-2.2087865808449072874999999996,150,62,69
3,Gravity,medium,9.1301994,2.3787312214699074197916666663,0.6574598711226853656250000000,0.7721688684606482635416666670,230,187,194
3,Three,high,6.658471799999999,-2.3438125195023158163194444448,-0.8737199603009270114583333337,-1.9087611966435194565972222222,74,132,82
3,Three,low,8.6804185,2.5158297909143519545138888889,1.6968822120949075208333333333,2.4022256413773147819444444445,233,219,236
3,Three,medium,4.2428344000000004,-2.7236225882523144663194444445,-2.9538132163773144510416666667,-2.6241154093171292670138888889,58,47,56
3,Two,high,7.3067144,-0.9571919741319443732638888890,1.7263990334490740635416666666,-0.0470201482638888246527777777,131,221,160
3,Two,low,2.7545653999999997,-4.0737025907986114149305555556,-3.6791517212384262166666666667,-2.3101290102430558861111111110,16,29,64
3,Two,medium,2.9291992000000002,-4.1119564519097220399305555556,-3.1286486316550923927083333333,-2.7242521609374998350694444444,14,42,49
4,Cone,high,5.4882966,-2.6503344611689813427083333337,-1.4639320978009259489583333337,-3.3626265924768518677083333333,61,107,37
4,Cone,low,4.5159296,-2.2087784674189815552083333334,-3.3114162420717594000000000001,-2.0459534544560186291666666666,79,37,74
4,Cone,medium,4.0987396,-3.1712512882523148302083333334,-3.6851321122106482260416666667,-3.0519004051504630781250000000,39,28,41
4,Gravity,high,8.2694614,-1.1559213014467591427083333337,-1.1769094644675924072916666667,-1.7888523188657405260416666663,124,123,86
4,Gravity,low,6.3068188,0.3503396631365739947916666663,-1.9596886379050925083333333334,-1.4624547808449072874999999996,182,89,107
4,Gravity,medium,10.193807,3.4423388214699074197916666663,1.7210674711226853656250000000,1.8357764684606482635416666670,249,220,225
4,Three,high,4.3203856,-4.6818987195023148163194444448,-3.2118061603009260114583333337,-4.2468473966435184565972222222,11,40,15
