username;technique_name;total_time;left_button_presses;right_button_presses;time_per_object;left_hand_distances;right_hand_distances
dom;shapes;141.0889;[31,0,0,0,0,0];[35,0,0,0,0,0];[8.144444,3.033334,5.788889,3.5,2.744444,6.122223,19.84445,3.5,4.599998,3.488888,9.666668,4.388893,4.344444,3.522217,4,4.600006,3.388885,3.400002,13.47778,15.45556,2.522224,3.233322,4.211121];[1.236233,2.509815,1.507665,0.9930697,1.446648,1.773662,0.4051701,0.4023839,1.502814,1.614173,1.806574,1.543245,0.4106467,0.2669158,1.806598,1.915594,2.077358,1.798599,2.086331,1.799547,1.779274,1.866474,0.3703757,2.744671,0.5242184,0.3637921,1.706652,1.585841,2.117544,1.639661];[1.752839,1.437778,0.05133342,4.209229,1.854226,1.821303,2.15626,2.688185,2.86809,0.03106521,3.313992,2.885311,2.002566,4.774571,1.946296,2.314315,2.084471,2.50523,5.350367,3.97457,2.739405,2.963066,5.704186,3.519603,4.092747,3.323133,3.512931,3.494242,3.431735,3.13254,3.406345,2.303567,3.109078,1.938501,5.476746]
