submyk,RayKebab,1,1,30,1,1,5.432661,(0.2, 0.2, -0.2),(0.1, 0.3, 0.0),1,0,0,1
submyk,RayKebab,1,2,2,1,11,40.21336,(0.2, 0.2, -0.1),(0.0, 0.3, 0.0),31,0,0,2
submyk,RayKebab,2,1,90,1,6,24.30853,(-0.1, 0.7, -0.1),(0.1, 0.1, 0.0),22,0,0,0
submyk,RayKebab,2,2,84,1,1,10.37412,(0.2, 0.7, -0.2),(0.2, 0.5, 0.0),2,0,0,1
submyk,RayKebab,3,1,153,1,1,3.071281,(0.1, 0.1, -0.1),(0.0, 0.2, 0.0),1,0,0,1
submyk,RayKebab,3,2,158,1,8,92.21703,(-0.2, 0.2, -0.2),(-0.2, 0.3, 0.0),84,0,0,2
