subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_12,ThreeDMiniMap,1,1,Search,1,11.39407,1,5.491549,0.3994977,0.4743017,1,1,0,1
sub_12,ThreeDMiniMap,1,2,Repeat,1,11.41218,1,6.887766,0.3701716,0.4583986,1,0,0,1
sub_12,ThreeDMiniMap,1,3,Search,2,13.58731,1,4.540222,0.3763492,0.4029394,1,0,0,1
sub_12,ThreeDMiniMap,1,4,Repeat,2,13.5901,1,5.536358,0.4514877,0.4777796,2,0,0,1
sub_12,ThreeDMiniMap,1,5,Search,3,11.6327,1,7.815765,0.4236414,0.552615,1,0,0,1
sub_12,ThreeDMiniMap,1,6,Repeat,3,11.63053,1,4.887547,0.3041032,0.4920019,1,0,0,1
sub_12,ThreeDMiniMap,1,7,Search,4,5.978889,1,11.01839,0.5068498,0.7325637,1,0,0,1
sub_12,ThreeDMiniMap,1,8,Repeat,4,5.987179,1,3.194153,0.278818,0.4830532,1,0,0,1
sub_12,ThreeDMiniMap,1,9,Search,5,6.231562,1,5.327789,0.3265169,0.5738565,1,0,0,1
sub_12,ThreeDMiniMap,1,10,Repeat,5,6.236609,1,3.542137,0.3120339,0.5648954,1,0,0,1
sub_12,ThreeDMiniMap,2,11,Search,1,5.205825,1,5.440254,0.2796073,0.5158647,1,0,0,1
sub_12,ThreeDMiniMap,2,12,Repeat,1,5.206107,1,4.01384,0.2718534,0.5042803,1,0,0,1
sub_12,ThreeDMiniMap,2,13,Search,2,9.992358,1,7.603355,0.4152735,0.508181,1,0,0,1
sub_12,ThreeDMiniMap,2,14,Repeat,2,9.999571,1,9.071259,0.532663,0.5976043,2,0,0,1
sub_12,ThreeDMiniMap,2,15,Search,3,3.128679,2,6.663666,0.5571963,0.6947849,1,0,0,2
sub_12,ThreeDMiniMap,2,16,Repeat,3,3.130796,2,4.943649,0.45474,0.583468,1,1,0,2
sub_12,ThreeDMiniMap,2,17,Search,4,7.476516,1,4.420563,0.5578841,0.5592262,1,0,0,1
sub_12,ThreeDMiniMap,2,18,Repeat,4,7.47409,1,5.479263,0.5047753,0.6345037,1,0,0,1
sub_12,ThreeDMiniMap,2,19,Search,5,8.411963,1,4.005295,0.4451631,0.5015988,1,0,0,1
sub_12,ThreeDMiniMap,2,20,Repeat,5,8.415786,1,11.87837,0.5105505,0.7777511,1,0,0,1
sub_12,ThreeDMiniMap,3,21,Search,1,9.924134,2,9.026077,0.9570121,0.6807897,1,0,0,2
sub_12,ThreeDMiniMap,3,22,Repeat,1,9.937816,1,14.34175,0.6619036,0.8805265,1,0,0,1
sub_12,ThreeDMiniMap,3,23,Search,2,12.4401,1,4.778793,0.5352674,0.5669425,1,0,0,1
sub_12,ThreeDMiniMap,3,24,Repeat,2,12.44201,1,7.763947,0.4935134,0.746605,1,0,0,1
sub_12,ThreeDMiniMap,3,25,Search,3,10.01783,1,5.533218,0.4335959,0.6021232,1,0,0,1
sub_12,ThreeDMiniMap,3,26,Repeat,3,10.02404,1,5.934464,0.4304076,0.6098486,1,0,0,1
sub_12,ThreeDMiniMap,3,27,Search,4,11.88154,1,6.699905,0.4480989,0.5668018,1,0,0,2
sub_12,ThreeDMiniMap,3,28,Repeat,4,11.89042,1,14.4679,0.5465804,0.7438682,2,0,0,4
sub_12,ThreeDMiniMap,3,29,Search,5,9.839913,1,4.947937,0.4321875,0.4162723,1,0,0,1
sub_12,ThreeDMiniMap,3,30,Repeat,5,9.841417,1,4.736298,0.4167105,0.5111728,1,0,0,1
sub_12,OhMiniMap,1,1,Search,1,5.611932,1,10.93162,0.550859,0.4834237,1,0,0,1
sub_12,OhMiniMap,1,2,Repeat,1,5.627592,1,5.021137,0.3977861,0.3320951,1,0,0,1
sub_12,OhMiniMap,1,3,Search,2,6.531755,1,4.267246,0.393825,0.382936,1,0,0,1
sub_12,OhMiniMap,1,4,Repeat,2,6.533775,1,2.781242,0.3298476,0.2913562,1,0,0,1
sub_12,OhMiniMap,1,5,Search,3,13.31078,1,9.553028,0.7091799,0.4666761,1,1,0,1
sub_12,OhMiniMap,1,6,Repeat,3,13.31874,1,5.468838,0.4414546,0.3858061,1,0,0,1
sub_12,OhMiniMap,1,7,Search,4,4.279553,1,11.8169,0.5186037,0.5826475,1,0,0,1
sub_12,OhMiniMap,1,8,Repeat,4,4.276394,1,5.439034,0.4038304,0.4004593,1,0,0,1
sub_12,OhMiniMap,1,9,Search,5,11.48995,1,8.487999,0.9022326,0.5487303,1,1,0,1
sub_12,OhMiniMap,1,10,Repeat,5,11.49868,1,5.934769,0.7145321,0.3742373,1,1,0,1
sub_12,OhMiniMap,2,11,Search,1,13.3354,1,7.526932,0.7541841,0.4212509,2,1,0,1
sub_12,OhMiniMap,2,12,Repeat,1,13.34523,1,4.000725,0.6161189,0.3530004,1,1,0,1
sub_12,OhMiniMap,2,13,Search,2,9.962496,1,4.141373,0.6851938,0.346413,1,1,0,1
sub_12,OhMiniMap,2,14,Repeat,2,9.963626,1,4.512161,0.5735525,0.3312799,1,1,0,1
sub_12,OhMiniMap,2,15,Search,3,11.64663,1,7.343018,0.4218305,0.3623099,1,0,0,1
sub_12,OhMiniMap,2,16,Repeat,3,11.65142,1,5.670258,0.4363342,0.3132616,1,0,0,1
