subject_id,technique,density,trial_id,randObjIdx,successful_selections,total_attempts,trial_time
subDrlAVIOLA,ThreeDMiniMap,1,1,30,1,1,2.063734
subDrlAVIOLA,ThreeDMiniMap,1,2,20,1,1,1.590892
subDrlAVIOLA,ThreeDMiniMap,2,1,72,1,1,63.44181
subDrlAVIOLA,ThreeDMiniMap,2,2,65,1,1,3.017967
