subject_id,technique,density,trial_id,randObjIdx,successful_selections,total_attempts,trial_time
subTest_Thu_142,RayKebab,1,1,30,1,2,5.671906
subTest_Thu_142,RayKebab,1,2,20,1,1,2.776825
subTest_Thu_142,RayKebab,1,3,1,1,1,2.080864
