submyk,OhMiniMap,1,1,30,1,1,3.86504,(0.0, 0.1, 0.0),(-0.1, 0.1, -0.1),1,0,0,1
submyk,OhMiniMap,1,2,2,1,1,3.174255,(0.0, 0.1, 0.0),(0.1, 0.1, 0.0),1,1,0,1
submyk,OhMiniMap,1,3,10,1,1,3.552971,(0.0, 0.1, 0.0),(-0.1, -0.1, -0.1),1,0,0,1
submyk,OhMiniMap,2,1,90,1,1,2.649475,(0.0, 0.1, 0.0),(0.1, 0.1, 0.0),1,1,0,1
submyk,OhMiniMap,2,2,84,1,1,2.501682,(0.0, 0.1, 0.0),(0.0, 0.1, 0.0),1,1,0,1
submyk,OhMiniMap,2,3,29,1,1,3.009785,(0.0, 0.1, 0.0),(0.1, 0.0, 0.0),1,1,0,1
submyk,OhMiniMap,3,1,90,1,1,5.533714,(0.0, 0.1, 0.0),(0.1, 0.1, 0.0),2,1,0,1
submyk,OhMiniMap,3,2,84,1,1,2.265106,(0.0, 0.1, 0.0),(0.0, 0.1, 0.0),1,1,0,1
submyk,OhMiniMap,3,3,29,1,3,3.191452,(0.0, 0.1, 0.0),(-0.1, 0.0, -0.1),1,0,0,3
