submyk,RayKebab,2,1,90,1,1,4.062458,(0.1, 0.2, 0.0),(0.0, 0.2, 0.1),1,0,0,1
submyk,RayKebab,2,2,84,1,2,2.742828,(0.1, 0.1, -0.1),(0.0, 0.2, 0.1),3,0,0,1
