subject_id,technique,density,trial_id,randObjIdx,successful_selections,total_attempts,trial_time
subtestagain,RayKebab,1,1,30,1,1,3.404053
subtestagain,RayKebab,1,2,20,1,1,9.681141
subtestagain,RayKebab,1,3,1,1,1,4.78273
