subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_25,ThreeDMiniMap,2,1,Search,1,12.42753,1,3.553917,0.978273,1.492579,1,0,0,1
sub_25,ThreeDMiniMap,2,2,Repeat,1,12.41316,1,3.93272,0.7162818,0.5838799,2,0,0,1
sub_25,ThreeDMiniMap,2,3,Search,2,13.32988,1,2.554474,0.4806484,0.530945,1,0,0,1
sub_25,ThreeDMiniMap,2,4,Repeat,2,13.32013,1,3.027931,0.837713,0.8163446,1,0,0,2
sub_25,ThreeDMiniMap,2,5,Search,3,11.61132,1,5.376678,0.8471963,0.6702093,1,0,0,2
sub_25,ThreeDMiniMap,2,6,Repeat,3,11.61093,1,1.512787,0.3202359,0.2365721,1,0,0,1
sub_25,ThreeDMiniMap,2,7,Search,4,8.392475,1,2.5354,0.5058796,0.3630565,1,0,0,1
sub_25,ThreeDMiniMap,2,8,Repeat,4,8.381015,1,2.608852,0.462881,0.3269922,2,0,0,1
sub_25,ThreeDMiniMap,2,9,Search,5,3.111706,1,2.236641,0.2284416,0.2098053,1,0,0,1
sub_25,ThreeDMiniMap,2,10,Repeat,5,3.100482,1,1.663242,0.1974456,0.1924014,1,0,0,1
sub_25,ThreeDMiniMap,3,11,Search,1,12.3939,1,9.811966,0.5471436,0.8096825,1,0,0,1
sub_25,ThreeDMiniMap,3,12,Repeat,1,12.42236,1,1.867218,0.4803001,0.3947664,1,0,0,1
sub_25,ThreeDMiniMap,3,13,Search,2,13.27621,1,3.210815,0.4938202,0.4555886,1,0,0,1
sub_25,ThreeDMiniMap,3,14,Repeat,2,13.27239,1,1.829712,0.4226775,0.4474447,1,0,0,1
sub_25,ThreeDMiniMap,3,15,Search,3,11.50601,1,5.865471,0.4482585,0.4830488,1,0,0,1
sub_25,ThreeDMiniMap,3,16,Repeat,3,11.51002,1,1.611549,0.3417902,0.2343609,1,0,0,1
sub_25,ThreeDMiniMap,3,17,Search,4,10.89217,1,2.536636,0.4654061,0.3957229,1,0,0,1
sub_25,ThreeDMiniMap,3,18,Repeat,4,10.89289,1,2.444824,0.9053444,0.5145264,1,0,0,2
sub_25,ThreeDMiniMap,3,19,Search,5,7.452574,1,12.81223,0.5139979,0.6093855,1,0,0,1
sub_25,ThreeDMiniMap,3,20,Repeat,5,7.458143,1,1.287323,0.3825822,0.2789058,1,0,0,1
sub_25,ThreeDMiniMap,1,21,Search,1,11.50193,1,4.256386,0.5199303,0.6598961,1,0,0,1
sub_25,ThreeDMiniMap,1,22,Repeat,1,11.5065,1,1.289543,0.3253335,0.3015712,1,0,0,1
sub_25,ThreeDMiniMap,1,23,Search,2,6.493694,1,2.52697,0.5413913,0.3421462,2,0,0,1
sub_25,ThreeDMiniMap,1,24,Repeat,2,6.497839,1,2.008942,0.394341,0.3148157,2,0,0,1
sub_25,ThreeDMiniMap,1,25,Search,3,11.39928,1,3.76384,0.4106082,0.4949239,1,0,0,1
sub_25,ThreeDMiniMap,1,26,Repeat,3,11.40185,1,1.248306,0.4262232,0.3613054,1,0,0,1
sub_25,ThreeDMiniMap,1,27,Search,4,6.216633,1,2.527466,0.4491632,0.417844,1,0,0,1
sub_25,ThreeDMiniMap,1,28,Repeat,4,6.217197,1,1.353745,0.4104262,0.2712311,1,0,0,1
sub_25,ThreeDMiniMap,1,29,Search,5,7.585825,2,4.966034,0.6691737,0.4250241,1,0,0,3
sub_25,ThreeDMiniMap,1,30,Repeat,5,7.580369,1,2.152359,0.3981141,0.2709686,1,0,0,1
sub_25,OhMiniMap,3,31,Search,1,7.39658,1,3.696381,1.119022,0.7791295,1,1,0,1
sub_25,OhMiniMap,3,32,Repeat,1,7.45093,1,3.980072,0.6848079,0.4904977,3,0,0,1
sub_25,OhMiniMap,3,33,Search,2,6.228725,1,3.403107,0.8582838,0.5687015,1,1,0,1
sub_25,OhMiniMap,3,34,Repeat,2,6.231511,1,1.817139,0.7933232,0.4152468,1,1,0,1
sub_25,OhMiniMap,3,35,Search,3,9.996728,1,3.181519,0.3731811,0.3940809,1,0,0,1
sub_25,OhMiniMap,3,36,Repeat,3,9.98386,1,1.13385,0.3336433,0.2196791,1,0,0,1
sub_25,OhMiniMap,3,37,Search,4,5.614949,1,4.416626,0.5740234,0.4639959,1,0,0,1
sub_25,OhMiniMap,3,38,Repeat,4,5.618829,1,1.204163,0.4945478,0.2755413,1,0,0,1
sub_25,OhMiniMap,3,39,Search,5,11.73676,1,2.313904,0.3674012,0.299808,1,0,0,1
sub_25,OhMiniMap,3,40,Repeat,5,11.7279,1,1.204742,0.434309,0.2968769,1,0,0,1
sub_25,OhMiniMap,2,41,Search,1,4.122613,1,2.0914,0.5536407,0.5704152,1,0,0,1
sub_25,OhMiniMap,2,42,Repeat,1,4.150239,1,1.329681,0.4307609,0.3829291,1,0,0,1
sub_25,OhMiniMap,2,43,Search,2,13.29384,1,2.120239,0.7793055,0.4714049,1,1,0,1
sub_25,OhMiniMap,2,44,Repeat,2,13.30771,1,2.154236,0.8369157,0.4598424,1,1,0,1
sub_25,OhMiniMap,2,45,Search,3,13.34146,1,2.16095,0.7761277,0.4638722,1,1,0,1
sub_25,OhMiniMap,2,46,Repeat,3,13.34923,1,2.34024,0.7145463,0.3933319,1,1,0,1
sub_25,OhMiniMap,2,47,Search,4,4.272685,1,2.137695,0.6024883,0.4223427,1,0,0,1
sub_25,OhMiniMap,2,48,Repeat,4,4.271229,1,1.594818,0.5623252,0.3212163,1,0,0,1
sub_25,OhMiniMap,2,49,Search,5,11.43568,1,2.336731,0.3457478,0.3122164,1,0,0,1
sub_25,OhMiniMap,2,50,Repeat,5,11.43043,1,1.592255,0.4289717,0.300381,1,0,0,1
