subject_id,technique,density,trial_id,randObjIdx,successful_selections,total_attempts,trial_time
submyk,Flower,1,1,30,1,1,4.135643
submyk,Flower,1,2,2,1,2,6.334583
submyk,Flower,1,3,10,1,4,7.645561
