subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_17,OhMiniMap,3,1,Search,1,4.824915,1,2.331978,0.9991747,0.7762954,1,1,0,1
sub_17,OhMiniMap,3,2,Repeat,1,4.827603,1,1.658291,0.8158997,0.5654352,1,1,0,1
sub_17,OhMiniMap,3,3,Search,2,6.543858,1,1.573879,0.7738792,0.5702401,1,1,0,1
sub_17,OhMiniMap,3,4,Repeat,2,6.543628,1,1.827194,0.9030686,0.589017,1,1,0,2
sub_17,OhMiniMap,3,5,Search,3,5.991401,1,2.55468,0.8291038,0.6320976,1,1,0,1
sub_17,OhMiniMap,3,6,Repeat,3,5.996581,1,1.192207,0.6093671,0.5253904,1,0,0,1
sub_17,OhMiniMap,3,7,Search,4,9.9517,1,4.965504,0.820122,0.6374143,1,1,0,1
sub_17,OhMiniMap,3,8,Repeat,4,9.945889,1,1.799927,0.6907292,0.4283045,1,1,0,1
sub_17,OhMiniMap,3,9,Search,5,13.60172,1,2.844154,0.7969475,0.6581146,1,1,0,1
sub_17,OhMiniMap,3,10,Repeat,5,13.60159,1,1.552231,0.6659497,0.4552826,1,0,0,1
sub_17,OhMiniMap,1,11,Search,1,8.39315,1,2.332024,0.6333142,0.7232429,1,0,0,1
sub_17,OhMiniMap,1,12,Repeat,1,8.42442,1,1.178391,0.554409,0.4975082,1,0,0,1
sub_17,OhMiniMap,1,13,Search,2,12.46307,1,3.149521,0.9579473,0.5983811,1,1,0,1
sub_17,OhMiniMap,1,14,Repeat,2,12.46369,1,1.551926,0.8121068,0.4742517,1,1,0,1
sub_17,OhMiniMap,1,15,Search,3,7.481977,1,1.796661,0.8430005,0.5266096,1,1,0,1
sub_17,OhMiniMap,1,16,Repeat,3,7.485588,1,1.49662,0.7915094,0.4633318,1,1,0,1
sub_17,OhMiniMap,1,17,Search,4,9.976118,1,2.316971,0.7948518,0.5089862,1,1,0,1
sub_17,OhMiniMap,1,18,Repeat,4,9.975437,1,1.532082,0.6389432,0.3936454,1,1,0,1
sub_17,OhMiniMap,1,19,Search,5,13.31392,1,8.094299,0.9439867,0.795567,1,1,0,1
sub_17,OhMiniMap,1,20,Repeat,5,13.32504,1,1.448502,0.7382469,0.4239291,1,1,0,1
sub_17,OhMiniMap,2,21,Search,1,11.66169,1,3.363716,0.4964584,0.6038218,1,0,0,1
sub_17,OhMiniMap,2,22,Repeat,1,11.66712,1,2.076805,0.5703162,0.4256334,2,0,0,1
sub_17,OhMiniMap,2,23,Search,2,4.278359,1,3.058067,0.6389647,0.5775455,1,0,0,1
