subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_1,OhMiniMap,2,1,Search,1,11.72397,2,97.82535,6.573084,6.20132,5,3,0,2
sub_1,OhMiniMap,2,2,Repeat,1,11.74679,1,16.82002,1.284812,0.8519117,1,2,0,1
sub_1,OhMiniMap,2,3,Search,2,11.6351,1,15.28723,1.053251,0.7668379,1,2,0,1
sub_1,OhMiniMap,2,4,Repeat,2,11.63325,1,9.427109,0.7056046,0.6712189,1,1,0,1
sub_1,OhMiniMap,2,5,Search,3,9.826864,1,8.919571,0.5704396,0.6517752,1,1,0,1
sub_1,OhMiniMap,2,6,Repeat,3,9.825623,1,13.18878,1.154592,0.7667723,1,2,0,1
sub_1,OhMiniMap,2,7,Search,4,11.52908,1,11.32275,0.8485042,0.7262724,1,2,0,1
sub_1,OhMiniMap,2,8,Repeat,4,11.53599,1,8.605011,0.7775392,0.589365,1,2,0,1
sub_1,OhMiniMap,2,9,Search,5,12.43868,1,7.501862,0.7215835,0.6382237,1,2,0,1
sub_1,OhMiniMap,2,10,Repeat,5,12.43983,1,20.03677,0.7316327,1.047051,1,2,0,1
sub_1,OhMiniMap,3,11,Search,1,7.452094,1,8.599731,0.6010047,0.7637031,1,2,0,1
sub_1,OhMiniMap,3,12,Repeat,1,7.459746,1,7.799866,0.7958774,0.7370855,1,2,0,1
sub_1,OhMiniMap,3,13,Search,2,8.396784,1,15.5701,0.6285701,0.764051,1,2,0,1
sub_1,OhMiniMap,3,14,Repeat,2,8.397155,1,13.85767,0.7027552,0.7723261,1,2,0,1
sub_1,OhMiniMap,3,15,Search,3,9.937785,1,27.72623,1.028037,1.165954,1,2,0,1
sub_1,OhMiniMap,3,16,Repeat,3,9.936007,1,12.29868,0.7094479,0.7810172,1,2,0,1
sub_1,OhMiniMap,3,17,Search,4,12.43013,1,8.216278,0.7341892,0.6428716,1,2,0,1
sub_1,OhMiniMap,3,18,Repeat,4,12.43342,1,26.76938,0.7031522,1.194586,1,0,0,1
sub_1,OhMiniMap,3,19,Search,5,9.824218,1,26.65012,0.948943,1.068621,1,2,0,1
sub_1,OhMiniMap,3,20,Repeat,5,9.821991,2,6.829742,0.898178,0.6240944,1,1,0,2
sub_1,OhMiniMap,1,21,Search,1,6.19084,1,6.783691,0.8839986,0.7224435,1,1,0,1
sub_1,OhMiniMap,1,22,Repeat,1,6.213197,1,5.698212,0.5537401,0.6241488,1,2,0,1
sub_1,OhMiniMap,1,23,Search,2,10.89653,1,12.07077,0.7473896,0.8530616,1,2,0,1
sub_1,OhMiniMap,1,24,Repeat,2,10.89759,1,6.605499,0.7167419,0.5876228,1,2,0,1
sub_1,OhMiniMap,1,25,Search,3,5.603925,1,7.68573,0.4792341,0.6184747,1,0,0,1
sub_1,OhMiniMap,1,26,Repeat,3,5.607768,1,3.677185,0.3322043,0.4389721,1,0,0,1
sub_1,OhMiniMap,1,27,Search,4,7.45572,1,14.02258,0.6413518,0.9185046,1,2,0,1
sub_1,OhMiniMap,1,28,Repeat,4,7.461033,1,8.700867,0.6580372,0.7244982,1,2,0,1
sub_1,OhMiniMap,1,29,Search,5,7.452916,1,8.054169,0.703981,0.6572105,1,2,0,1
sub_1,OhMiniMap,1,30,Repeat,5,7.453409,1,7.609192,0.6280884,0.6852564,1,2,0,1
sub_1,Flower,1,1,Search,1,13.27599,1,8.672455,0.6468918,0.5325047,0,2,0,0
sub_1,Flower,1,2,Repeat,1,13.284,1,4.524612,0.4552468,0.1233269,0,2,0,0
sub_1,Flower,1,3,Search,2,6.219728,1,3.383095,0.3556297,0.01814114,0,2,0,0
sub_1,Flower,1,4,Repeat,2,6.221362,1,3.424973,0.4295463,0.02123333,0,2,0,0
sub_1,Flower,1,5,Search,3,11.8617,1,7.211586,0.4285303,0.02366894,0,3,0,1
sub_1,Flower,1,6,Repeat,3,11.86342,1,5.944817,0.4827497,0.02654664,0,3,0,1
sub_1,Flower,1,7,Search,4,3.131088,1,7.616501,0.4143106,0.02572548,0,3,0,1
sub_1,Flower,1,8,Repeat,4,3.130848,1,4.775406,0.2846046,0.02062354,0,2,0,0
sub_1,Flower,1,9,Search,5,8.40161,1,6.34935,0.3997926,0.02566195,0,3,0,1
sub_1,Flower,1,10,Repeat,5,8.403617,1,4.204544,0.4321566,0.01934343,0,2,0,0
sub_1,Flower,3,11,Search,1,4.248829,1,6.821609,0.5989633,0.048595,0,3,0,1
sub_1,Flower,3,12,Repeat,1,4.256894,1,3.66272,0.5484635,0.03622555,0,2,0,0
sub_1,Flower,3,13,Search,2,8.406985,1,6.530243,0.4741111,0.02369598,0,3,0,1
sub_1,Flower,3,14,Repeat,2,8.407044,1,5.332443,0.5318948,0.03211937,0,3,0,1
sub_1,Flower,3,15,Search,3,9.836605,1,2.742676,0.3790114,0.01801544,0,2,0,0
sub_1,Flower,3,16,Repeat,3,9.837296,1,4.718536,0.4553026,0.02233195,0,2,0,0
sub_1,Flower,3,17,Search,4,4.168519,1,32.73117,2.98387,0.7499385,0,9,0,7
sub_1,Flower,3,18,Repeat,4,4.139818,1,5.360107,1.146491,0.1114163,0,2,0,0
sub_1,Flower,3,19,Search,5,7.624344,1,4.037659,0.5515065,0.02702167,0,2,0,0
sub_1,Flower,3,20,Repeat,5,7.625862,1,2.951614,0.4495511,0.02021152,0,2,0,0
sub_1,Flower,2,21,Search,1,4.839192,1,3.396713,0.4715976,0.01868062,0,2,0,0
sub_1,Flower,2,22,Repeat,1,4.852458,1,2.701767,0.4207612,0.01883134,0,2,0,0
sub_1,Flower,2,23,Search,2,3.165442,1,2.687042,0.3101229,0.01446288,0,2,0,0
sub_1,Flower,2,24,Repeat,2,3.16537,1,2.519882,0.2791613,0.02277744,0,2,0,0
sub_1,Flower,2,25,Search,3,13.61947,1,3.619843,0.4510312,0.02424204,0,2,0,0
sub_1,Flower,2,26,Repeat,3,13.61979,1,2.422562,0.3527175,0.02470745,0,2,0,0
sub_1,Flower,2,27,Search,4,11.6745,1,2.394653,0.2626339,0.01289471,0,2,0,0
sub_1,Flower,2,28,Repeat,4,11.67482,1,2.409378,0.2410207,0.01163488,0,2,0,0
sub_1,Flower,2,29,Search,5,6.270355,1,3.160507,0.3482294,0.02014619,0,2,0,0
sub_1,Flower,2,30,Repeat,5,6.273431,1,4.399506,0.5152533,0.02568946,0,3,0,1
sub_1,ThreeDMiniMap,3,31,Search,1,10.0045,1,9.958984,0.5675415,0.6978902,1,0,0,1
sub_1,ThreeDMiniMap,3,32,Repeat,1,10.02089,1,7.762634,0.639893,0.5690753,1,0,0,1
sub_1,ThreeDMiniMap,3,33,Search,2,6.548049,1,11.91986,0.469814,1.618486,1,0,0,1
sub_1,ThreeDMiniMap,3,34,Repeat,2,6.547424,1,10.82178,0.4473743,0.7548624,2,0,0,1
sub_1,ThreeDMiniMap,3,35,Search,3,5.24167,1,8.815125,0.4942175,0.8391034,1,0,0,1
sub_1,ThreeDMiniMap,3,36,Repeat,3,5.250393,1,8.969055,0.9583688,1.166359,1,0,0,1
sub_1,ThreeDMiniMap,3,37,Search,4,10.03995,1,38.11566,0.5895225,1.445094,2,0,0,1
sub_1,ThreeDMiniMap,3,38,Repeat,4,10.05592,1,3.810425,0.3557586,0.4601502,1,0,0,1
sub_1,ThreeDMiniMap,3,39,Search,5,4.192582,1,6.662231,0.377739,0.6128536,1,0,0,1
sub_1,ThreeDMiniMap,3,40,Repeat,5,4.185548,1,3.962524,0.3033687,0.5607145,1,0,0,1
sub_1,ThreeDMiniMap,1,41,Search,1,13.32933,1,7.402405,0.4839198,0.6607833,1,0,0,1
sub_1,ThreeDMiniMap,1,42,Repeat,1,13.3405,1,8.662659,0.5492653,0.572973,1,0,0,1
sub_1,ThreeDMiniMap,1,43,Search,2,11.78554,1,7.733948,0.4395207,0.5147879,1,0,0,1
sub_1,ThreeDMiniMap,1,44,Repeat,2,11.788,1,4.288086,0.3859161,0.4537329,1,0,0,1
sub_1,ThreeDMiniMap,1,45,Search,3,13.38441,1,6.852966,0.6211671,0.494063,2,0,0,1
sub_1,ThreeDMiniMap,1,46,Repeat,3,13.39178,1,5.744873,0.5396994,0.521601,1,0,0,1
sub_1,ThreeDMiniMap,1,47,Search,4,9.977049,1,17.68652,0.9536115,0.6151162,2,0,0,1
sub_1,ThreeDMiniMap,1,48,Repeat,4,9.981725,1,8.94397,0.5526276,0.482526,1,0,0,1
sub_1,ThreeDMiniMap,1,49,Search,5,4.868636,1,6.030823,0.2401253,0.5136284,1,0,0,1
sub_1,ThreeDMiniMap,1,50,Repeat,5,4.875288,1,5.624817,0.4085726,0.5414445,1,0,0,1
sub_1,ThreeDMiniMap,2,51,Search,1,9.994658,1,22.93945,0.7368551,1.019851,1,0,0,1
sub_1,ThreeDMiniMap,2,52,Repeat,1,10.00297,1,28.41083,1.588537,1.65548,1,0,0,1
sub_1,ThreeDMiniMap,2,53,Search,2,10.05906,1,12.84576,0.5813884,0.6116474,1,0,0,1
sub_1,ThreeDMiniMap,2,54,Repeat,2,10.06902,1,3.522827,0.3937535,0.4489727,1,0,0,1
sub_1,ThreeDMiniMap,2,55,Search,3,13.6444,1,9.259338,0.6219242,0.5378448,1,0,0,1
sub_1,ThreeDMiniMap,2,56,Repeat,3,13.64602,1,4.693115,0.4979597,0.3773685,1,0,0,1
sub_1,ThreeDMiniMap,2,57,Search,4,4.204989,1,50.79095,0.9844764,2.033092,2,0,0,1
sub_1,ThreeDMiniMap,2,58,Repeat,4,4.20428,1,6.229614,0.5200485,0.5108169,1,0,0,1
sub_1,ThreeDMiniMap,2,59,Search,5,8.467184,1,12.9859,0.6121314,0.7112784,1,0,0,1
sub_1,ThreeDMiniMap,2,60,Repeat,5,8.474852,1,5.282043,0.5545741,0.5935794,1,0,0,1
sub_1,GravityZone,1,1,Search,1,9.940429,1,16.51137,0.6062694,0.08572759,0,1,0,0
sub_1,GravityZone,1,2,Repeat,1,9.930849,1,10.42781,0.442458,0.0550756,0,1,0,0
sub_1,GravityZone,1,3,Search,2,13.28868,1,15.82975,0.4870012,0.06219011,0,1,0,0
sub_1,GravityZone,1,4,Repeat,2,13.29838,1,13.58816,0.5246283,0.06655508,0,1,0,0
sub_1,GravityZone,1,5,Search,3,11.52734,1,15.30147,0.3692364,0.06586459,0,1,0,0
sub_1,GravityZone,1,6,Repeat,3,11.53108,1,13.01733,0.3652702,0.05775883,0,1,0,0
sub_1,GravityZone,1,7,Search,4,12.45098,1,24.3364,0.988241,0.09877878,0,1,0,0
sub_1,GravityZone,1,8,Repeat,4,12.4572,1,19.18495,0.6825043,0.06470998,0,1,0,0
sub_1,GravityZone,1,9,Search,5,6.246703,1,8.339615,0.351914,0.03399645,0,1,0,0
sub_1,GravityZone,1,10,Repeat,5,6.251394,1,6.363571,0.3057746,0.02716221,0,1,0,0
sub_1,GravityZone,3,11,Search,1,5.640914,1,19.07332,0.8211889,0.1526499,0,1,0,0
sub_1,GravityZone,3,12,Repeat,1,5.619552,2,23.18138,0.7278226,0.1987436,0,2,0,0
sub_1,GravityZone,3,13,Search,2,13.59489,1,19.46304,0.6201069,0.08934806,0,1,0,0
sub_1,GravityZone,3,14,Repeat,2,13.61131,1,17.77838,0.4170521,0.07879341,0,1,0,0
sub_1,GravityZone,3,15,Search,3,9.974078,1,15.35587,0.3637628,0.0557266,0,1,0,0
sub_1,GravityZone,3,16,Repeat,3,9.978887,1,11.72229,0.3659631,0.03979048,0,1,0,0
sub_1,GravityZone,3,17,Search,4,6.262901,1,6.238342,0.3545361,0.03339106,0,1,0,0
sub_1,GravityZone,3,18,Repeat,4,6.260994,1,6.753235,0.3293811,0.04489635,0,1,0,0
sub_1,GravityZone,3,19,Search,5,8.432513,2,16.69238,1.001435,0.5128548,0,1,0,0
sub_1,GravityZone,3,20,Repeat,5,8.430008,1,10.16287,0.4504885,0.2780637,0,1,0,0
sub_1,GravityZone,2,21,Search,1,13.36213,1,21.85739,0.6772562,0.1009551,0,1,0,0
sub_1,GravityZone,2,22,Repeat,1,13.36901,1,15.02234,0.4791812,0.05872397,0,1,0,0
sub_1,GravityZone,2,23,Search,2,11.45392,1,11.40366,0.3886054,0.0415025,0,1,0,0
sub_1,GravityZone,2,24,Repeat,2,11.46126,1,8.422852,0.35221,0.05345651,0,1,0,0
sub_1,GravityZone,2,25,Search,3,13.62825,2,11.31885,0.4663073,0.1541534,0,2,0,0
sub_1,GravityZone,2,26,Repeat,3,13.61855,1,7.893921,0.4412558,0.1292073,0,1,0,0
