submyk,OhMiniMap,1,1,30,1,1,1.941654,(0.1, 0.1, -0.1),(0.0, 0.0, 0.0),1,0,0,1
submyk,OhMiniMap,1,2,2,1,1,1.767063,(0.1, 0.1, -0.1),(0.0, 0.0, 0.0),1,0,0,1
submyk,OhMiniMap,2,1,90,1,1,1.868259,(0.0, 0.1, -0.1),(0.0, -0.1, 0.0),1,0,0,1
submyk,OhMiniMap,2,2,84,1,1,2.440945,(0.1, 0.1, -0.1),(0.3, 0.1, -0.1),1,1,0,1
submyk,OhMiniMap,3,1,153,1,1,4.352886,(0.1, 0.1, -0.1),(0.2, 0.1, 0.0),2,1,0,1
submyk,OhMiniMap,3,2,158,1,1,3.265331,(0.1, 0.1, -0.1),(0.2, 0.1, 0.0),1,1,0,1
