subject_id,technique,density,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_15,GravityZone,3,1,Search,1,13.59031,1,9.382675,0.5827202,0.07202962,0,1,0,0
sub_15,GravityZone,3,2,Repeat,1,13.5797,1,5.428957,0.3904665,0.04406741,0,1,0,0
sub_15,GravityZone,3,3,Search,2,4.140009,1,4.092907,0.49339,0.04256716,0,1,0,0
sub_15,GravityZone,3,4,Repeat,2,4.138026,1,3.675655,0.3504387,0.04192897,0,1,0,0
sub_15,GravityZone,3,5,Search,3,6.21807,2,4.217793,0.2577468,0.02242229,0,2,0,0
sub_15,GravityZone,3,6,Repeat,3,6.219335,1,3.09071,0.2984958,0.01311822,0,1,0,0
sub_15,GravityZone,3,7,Search,4,4.806466,1,4.455276,0.3858237,0.02014421,0,1,0,0
sub_15,GravityZone,3,8,Repeat,4,4.803785,1,4.41325,0.3200633,0.02203915,0,1,0,0
sub_15,GravityZone,3,9,Search,5,9.815705,1,13.00288,0.4190319,0.05392301,0,1,0,0
sub_15,GravityZone,3,10,Repeat,5,9.81776,1,9.996544,0.3864999,0.03139435,0,1,0,0
sub_15,GravityZone,2,11,Search,1,12.41692,1,6.23658,0.4104207,0.03264249,0,1,0,0
sub_15,GravityZone,2,12,Repeat,1,12.4413,1,4.844559,0.3045063,0.02482872,0,1,0,0
sub_15,GravityZone,2,13,Search,2,13.29601,1,4.273193,0.3718715,0.02096263,0,1,0,0
sub_15,GravityZone,2,14,Repeat,2,13.29763,1,5.053627,0.3619105,0.02030355,0,2,0,0
sub_15,GravityZone,2,15,Search,3,11.74192,1,3.842804,0.3565216,0.0328901,0,1,0,0
sub_15,GravityZone,2,16,Repeat,3,11.72057,1,4.149063,0.3088853,0.02224278,0,1,0,0
sub_15,GravityZone,2,17,Search,4,11.62793,1,5.193176,0.3941281,0.02555812,0,1,0,0
sub_15,GravityZone,2,18,Repeat,4,11.62226,1,6.153793,0.3580041,0.03612404,0,1,0,0
sub_15,GravityZone,2,19,Search,5,7.468881,1,2.853958,0.3069221,0.02283483,0,1,0,0
